2.831691 , 6.221455 , 12.073455 , 11.439395 , 23.251680 , 14.613755 , 23.517981 , 
2.831705 , 6.221481 , 12.073170 , 11.439379 , 23.251492 , 14.613814 , 23.517884 , 
2.831691 , 6.221455 , 12.073455 , 11.439395 , 23.251680 , 14.613755 , 23.517981 , 
2.831682 , 6.221433 , 12.073943 , 11.439229 , 23.251494 , 14.613545 , 23.518593 , 
2.831801 , 6.222064 , 12.077242 , 11.441546 , 23.256726 , 14.616895 , 23.523354 , 
0.000119 , 0.000631 , 0.004072 , 0.002317 , 0.005234 , 0.003351 , 0.005470 , 
